,Date,Target,Target-3,Target-2,Target-1
623,2012-06-27,1577.5,1566.0,1587.5,1574.0
624,2012-06-28,1549.699951171875,1587.5,1574.0,1577.5
625,2012-06-29,1603.5,1574.0,1577.5,1549.699951171875
626,2012-07-02,1597.199951171875,1577.5,1549.699951171875,1603.5
627,2012-07-03,1621.300048828125,1549.699951171875,1603.5,1597.199951171875
628,2012-07-05,1608.9000244140625,1603.5,1597.199951171875,1621.300048828125
629,2012-07-06,1578.4000244140625,1597.199951171875,1621.300048828125,1608.9000244140625
630,2012-07-09,1588.5999755859375,1621.300048828125,1608.9000244140625,1578.4000244140625
631,2012-07-10,1579.300048828125,1608.9000244140625,1578.4000244140625,1588.5999755859375
632,2012-07-11,1575.199951171875,1578.4000244140625,1588.5999755859375,1579.300048828125
633,2012-07-12,1564.9000244140625,1588.5999755859375,1579.300048828125,1575.199951171875
634,2012-07-13,1591.5999755859375,1579.300048828125,1575.199951171875,1564.9000244140625
635,2012-07-16,1591.199951171875,1575.199951171875,1564.9000244140625,1591.5999755859375
636,2012-07-17,1589.0999755859375,1564.9000244140625,1591.5999755859375,1591.199951171875
637,2012-07-18,1570.4000244140625,1591.5999755859375,1591.199951171875,1589.0999755859375
638,2012-07-19,1580.0999755859375,1591.199951171875,1589.0999755859375,1570.4000244140625
639,2012-07-20,1582.5,1589.0999755859375,1570.4000244140625,1580.0999755859375
640,2012-07-23,1577.0999755859375,1570.4000244140625,1580.0999755859375,1582.5
641,2012-07-24,1576.0,1580.0999755859375,1582.5,1577.0999755859375
642,2012-07-25,1608.0,1582.5,1577.0999755859375,1576.0
643,2012-07-26,1615.0,1577.0999755859375,1576.0,1608.0
644,2012-07-27,1617.9000244140625,1576.0,1608.0,1615.0
645,2012-07-30,1619.699951171875,1608.0,1615.0,1617.9000244140625
646,2012-07-31,1610.5,1615.0,1617.9000244140625,1619.699951171875
647,2012-08-01,1603.699951171875,1617.9000244140625,1619.699951171875,1610.5
648,2012-08-02,1587.4000244140625,1619.699951171875,1610.5,1603.699951171875
649,2012-08-03,1606.0,1610.5,1603.699951171875,1587.4000244140625
650,2012-08-06,1612.9000244140625,1603.699951171875,1587.4000244140625,1606.0
651,2012-08-07,1609.699951171875,1587.4000244140625,1606.0,1612.9000244140625
652,2012-08-08,1612.9000244140625,1606.0,1612.9000244140625,1609.699951171875
653,2012-08-09,1617.0999755859375,1612.9000244140625,1609.699951171875,1612.9000244140625
654,2012-08-10,1619.699951171875,1609.699951171875,1612.9000244140625,1617.0999755859375
655,2012-08-13,1609.5999755859375,1612.9000244140625,1617.0999755859375,1619.699951171875
656,2012-08-14,1599.4000244140625,1617.0999755859375,1619.699951171875,1609.5999755859375
657,2012-08-15,1603.699951171875,1619.699951171875,1609.5999755859375,1599.4000244140625
658,2012-08-16,1616.0999755859375,1609.5999755859375,1599.4000244140625,1603.699951171875
659,2012-08-17,1616.300048828125,1599.4000244140625,1603.699951171875,1616.0999755859375
660,2012-08-20,1620.0999755859375,1603.699951171875,1616.0999755859375,1616.300048828125
661,2012-08-21,1639.9000244140625,1616.0999755859375,1616.300048828125,1620.0999755859375
662,2012-08-22,1637.4000244140625,1616.300048828125,1620.0999755859375,1639.9000244140625
663,2012-08-23,1669.5999755859375,1620.0999755859375,1639.9000244140625,1637.4000244140625
664,2012-08-24,1669.800048828125,1639.9000244140625,1637.4000244140625,1669.5999755859375
665,2012-08-27,1672.4000244140625,1637.4000244140625,1669.5999755859375,1669.800048828125
666,2012-08-28,1666.5,1669.5999755859375,1669.800048828125,1672.4000244140625
667,2012-08-29,1659.800048828125,1669.800048828125,1672.4000244140625,1666.5
668,2012-08-30,1653.5,1672.4000244140625,1666.5,1659.800048828125
669,2012-08-31,1684.5999755859375,1666.5,1659.800048828125,1653.5
670,2012-09-04,1692.9000244140625,1659.800048828125,1653.5,1684.5999755859375
671,2012-09-05,1690.800048828125,1653.5,1684.5999755859375,1692.9000244140625
672,2012-09-06,1702.5999755859375,1684.5999755859375,1692.9000244140625,1690.800048828125
673,2012-09-07,1737.5,1692.9000244140625,1690.800048828125,1702.5999755859375
674,2012-09-10,1728.699951171875,1690.800048828125,1702.5999755859375,1737.5
675,2012-09-11,1731.800048828125,1702.5999755859375,1737.5,1728.699951171875
676,2012-09-12,1730.5999755859375,1737.5,1728.699951171875,1731.800048828125
677,2012-09-13,1769.0999755859375,1728.699951171875,1731.800048828125,1730.5999755859375
678,2012-09-14,1769.800048828125,1731.800048828125,1730.5999755859375,1769.0999755859375
679,2012-09-17,1767.699951171875,1730.5999755859375,1769.0999755859375,1769.800048828125
680,2012-09-18,1768.4000244140625,1769.0999755859375,1769.800048828125,1767.699951171875
681,2012-09-19,1769.0,1769.800048828125,1767.699951171875,1768.4000244140625
682,2012-09-20,1767.699951171875,1767.699951171875,1768.4000244140625,1769.0
683,2012-09-21,1775.5,1768.4000244140625,1769.0,1767.699951171875
684,2012-09-24,1762.0999755859375,1769.0,1767.699951171875,1775.5
685,2012-09-25,1763.800048828125,1767.699951171875,1775.5,1762.0999755859375
686,2012-09-26,1750.5999755859375,1775.5,1762.0999755859375,1763.800048828125
687,2012-09-27,1777.5999755859375,1762.0999755859375,1763.800048828125,1750.5999755859375
688,2012-09-28,1771.0999755859375,1763.800048828125,1750.5999755859375,1777.5999755859375
689,2012-10-01,1780.5,1750.5999755859375,1777.5999755859375,1771.0999755859375
690,2012-10-02,1772.699951171875,1777.5999755859375,1771.0999755859375,1780.5
691,2012-10-03,1777.300048828125,1771.0999755859375,1780.5,1772.699951171875
692,2012-10-04,1794.0999755859375,1780.5,1772.699951171875,1777.300048828125
693,2012-10-05,1778.5999755859375,1772.699951171875,1777.300048828125,1794.0999755859375
694,2012-10-08,1773.5,1777.300048828125,1794.0999755859375,1778.5999755859375
695,2012-10-09,1763.0,1794.0999755859375,1778.5999755859375,1773.5
696,2012-10-10,1763.199951171875,1778.5999755859375,1773.5,1763.0
697,2012-10-11,1768.800048828125,1773.5,1763.0,1763.199951171875
698,2012-10-12,1758.0,1763.0,1763.199951171875,1768.800048828125
699,2012-10-15,1736.0,1763.199951171875,1768.800048828125,1758.0
700,2012-10-16,1744.699951171875,1768.800048828125,1758.0,1736.0
701,2012-10-17,1751.5,1758.0,1736.0,1744.699951171875
702,2012-10-18,1743.300048828125,1736.0,1744.699951171875,1751.5
703,2012-10-19,1722.800048828125,1744.699951171875,1751.5,1743.300048828125
704,2012-10-22,1725.0999755859375,1751.5,1743.300048828125,1722.800048828125
705,2012-10-23,1708.300048828125,1743.300048828125,1722.800048828125,1725.0999755859375
706,2012-10-24,1700.5,1722.800048828125,1725.0999755859375,1708.300048828125
707,2012-10-25,1712.0,1725.0999755859375,1708.300048828125,1700.5
708,2012-10-26,1710.9000244140625,1708.300048828125,1700.5,1712.0
709,2012-10-31,1717.5,1700.5,1712.0,1710.9000244140625
710,2012-11-01,1714.0999755859375,1712.0,1710.9000244140625,1717.5
711,2012-11-02,1674.0999755859375,1710.9000244140625,1717.5,1714.0999755859375
712,2012-11-05,1682.199951171875,1717.5,1714.0999755859375,1674.0999755859375
713,2012-11-06,1714.0999755859375,1714.0999755859375,1674.0999755859375,1682.199951171875
714,2012-11-07,1713.199951171875,1674.0999755859375,1682.199951171875,1714.0999755859375
715,2012-11-08,1725.4000244140625,1682.199951171875,1714.0999755859375,1713.199951171875
716,2012-11-09,1730.300048828125,1714.0999755859375,1713.199951171875,1725.4000244140625
717,2012-11-12,1730.300048828125,1713.199951171875,1725.4000244140625,1730.300048828125
718,2012-11-13,1724.199951171875,1725.4000244140625,1730.300048828125,1730.300048828125
719,2012-11-14,1729.5,1730.300048828125,1730.300048828125,1724.199951171875
720,2012-11-15,1713.300048828125,1730.300048828125,1724.199951171875,1729.5
721,2012-11-16,1714.300048828125,1724.199951171875,1729.5,1713.300048828125
722,2012-11-19,1734.0,1729.5,1713.300048828125,1714.300048828125
723,2012-11-20,1723.199951171875,1713.300048828125,1714.300048828125,1734.0
724,2012-11-21,1727.9000244140625,1714.300048828125,1734.0,1723.199951171875
725,2012-11-23,1751.300048828125,1734.0,1723.199951171875,1727.9000244140625
726,2012-11-26,1749.5,1723.199951171875,1727.9000244140625,1751.300048828125
727,2012-11-27,1742.199951171875,1727.9000244140625,1751.300048828125,1749.5
728,2012-11-28,1716.5,1751.300048828125,1749.5,1742.199951171875
729,2012-11-29,1727.199951171875,1749.5,1742.199951171875,1716.5
730,2012-11-30,1710.9000244140625,1742.199951171875,1716.5,1727.199951171875
731,2012-12-03,1719.5999755859375,1716.5,1727.199951171875,1710.9000244140625
732,2012-12-04,1694.4000244140625,1727.199951171875,1710.9000244140625,1719.5999755859375
733,2012-12-05,1692.4000244140625,1710.9000244140625,1719.5999755859375,1694.4000244140625
734,2012-12-06,1700.300048828125,1719.5999755859375,1694.4000244140625,1692.4000244140625
735,2012-12-07,1704.0,1694.4000244140625,1692.4000244140625,1700.300048828125
736,2012-12-10,1713.0,1692.4000244140625,1700.300048828125,1704.0
737,2012-12-11,1708.199951171875,1700.300048828125,1704.0,1713.0
738,2012-12-12,1716.5999755859375,1704.0,1713.0,1708.199951171875
739,2012-12-13,1695.5999755859375,1713.0,1708.199951171875,1716.5999755859375
740,2012-12-14,1695.800048828125,1708.199951171875,1716.5999755859375,1695.5999755859375
741,2012-12-17,1697.0,1716.5999755859375,1695.5999755859375,1695.800048828125
742,2012-12-18,1669.5,1695.5999755859375,1695.800048828125,1697.0
743,2012-12-19,1666.5,1695.800048828125,1697.0,1669.5
744,2012-12-20,1644.9000244140625,1697.0,1669.5,1666.5
745,2012-12-21,1659.0999755859375,1669.5,1666.5,1644.9000244140625
746,2012-12-24,1658.5999755859375,1666.5,1644.9000244140625,1659.0999755859375
747,2012-12-26,1659.800048828125,1644.9000244140625,1659.0999755859375,1658.5999755859375
748,2012-12-27,1662.5999755859375,1659.0999755859375,1658.5999755859375,1659.800048828125
749,2012-12-28,1654.9000244140625,1658.5999755859375,1659.800048828125,1662.5999755859375
750,2012-12-31,1674.800048828125,1659.800048828125,1662.5999755859375,1654.9000244140625
751,2013-01-02,1687.9000244140625,1662.5999755859375,1654.9000244140625,1674.800048828125
752,2013-01-03,1673.699951171875,1654.9000244140625,1674.800048828125,1687.9000244140625
753,2013-01-04,1648.0999755859375,1674.800048828125,1687.9000244140625,1673.699951171875
754,2013-01-07,1645.5,1687.9000244140625,1673.699951171875,1648.0999755859375
755,2013-01-08,1661.5,1673.699951171875,1648.0999755859375,1645.5
756,2013-01-09,1654.800048828125,1648.0999755859375,1645.5,1661.5
757,2013-01-10,1677.300048828125,1645.5,1661.5,1654.800048828125
758,2013-01-11,1660.0,1661.5,1654.800048828125,1677.300048828125
759,2013-01-14,1668.9000244140625,1654.800048828125,1677.300048828125,1660.0
760,2013-01-15,1683.4000244140625,1677.300048828125,1660.0,1668.9000244140625
761,2013-01-16,1682.699951171875,1660.0,1668.9000244140625,1683.4000244140625
762,2013-01-17,1690.4000244140625,1668.9000244140625,1683.4000244140625,1682.699951171875
763,2013-01-18,1686.5999755859375,1683.4000244140625,1682.699951171875,1690.4000244140625
764,2013-01-22,1692.800048828125,1682.699951171875,1690.4000244140625,1686.5999755859375
765,2013-01-23,1686.300048828125,1690.4000244140625,1686.5999755859375,1692.800048828125
766,2013-01-24,1669.5,1686.5999755859375,1692.800048828125,1686.300048828125
767,2013-01-25,1656.4000244140625,1692.800048828125,1686.300048828125,1669.5
768,2013-01-28,1652.4000244140625,1686.300048828125,1669.5,1656.4000244140625
769,2013-01-29,1660.699951171875,1669.5,1656.4000244140625,1652.4000244140625
770,2013-01-30,1679.9000244140625,1656.4000244140625,1652.4000244140625,1660.699951171875
771,2013-01-31,1660.5999755859375,1652.4000244140625,1660.699951171875,1679.9000244140625
772,2013-02-01,1669.4000244140625,1660.699951171875,1679.9000244140625,1660.5999755859375
773,2013-02-04,1675.300048828125,1679.9000244140625,1660.5999755859375,1669.4000244140625
774,2013-02-05,1672.4000244140625,1660.5999755859375,1669.4000244140625,1675.300048828125
775,2013-02-06,1677.699951171875,1669.4000244140625,1675.300048828125,1672.4000244140625
776,2013-02-07,1670.4000244140625,1675.300048828125,1672.4000244140625,1677.699951171875
777,2013-02-08,1666.0,1672.4000244140625,1677.699951171875,1670.4000244140625
778,2013-02-11,1648.199951171875,1677.699951171875,1670.4000244140625,1666.0
779,2013-02-12,1648.699951171875,1670.4000244140625,1666.0,1648.199951171875
780,2013-02-13,1644.199951171875,1666.0,1648.199951171875,1648.699951171875
781,2013-02-14,1634.699951171875,1648.199951171875,1648.699951171875,1644.199951171875
782,2013-02-15,1608.800048828125,1648.699951171875,1644.199951171875,1634.699951171875
783,2013-02-19,1603.5999755859375,1644.199951171875,1634.699951171875,1608.800048828125
784,2013-02-20,1577.5999755859375,1634.699951171875,1608.800048828125,1603.5999755859375
785,2013-02-21,1578.199951171875,1608.800048828125,1603.5999755859375,1577.5999755859375
786,2013-02-22,1572.4000244140625,1603.5999755859375,1577.5999755859375,1578.199951171875
787,2013-02-25,1586.199951171875,1577.5999755859375,1578.199951171875,1572.4000244140625
788,2013-02-26,1615.199951171875,1578.199951171875,1572.4000244140625,1586.199951171875
789,2013-02-27,1595.199951171875,1572.4000244140625,1586.199951171875,1615.199951171875
790,2013-02-28,1577.699951171875,1586.199951171875,1615.199951171875,1595.199951171875
791,2013-03-01,1571.9000244140625,1615.199951171875,1595.199951171875,1577.699951171875
792,2013-03-04,1572.0999755859375,1595.199951171875,1577.699951171875,1571.9000244140625
793,2013-03-05,1574.5999755859375,1577.699951171875,1571.9000244140625,1572.0999755859375
794,2013-03-06,1574.5999755859375,1571.9000244140625,1572.0999755859375,1574.5999755859375
795,2013-03-07,1574.800048828125,1572.0999755859375,1574.5999755859375,1574.5999755859375
796,2013-03-08,1576.5999755859375,1574.5999755859375,1574.5999755859375,1574.800048828125
797,2013-03-11,1577.800048828125,1574.5999755859375,1574.800048828125,1576.5999755859375
798,2013-03-12,1591.5,1574.800048828125,1576.5999755859375,1577.800048828125
799,2013-03-13,1588.300048828125,1576.5999755859375,1577.800048828125,1591.5
800,2013-03-14,1590.5999755859375,1577.800048828125,1591.5,1588.300048828125
801,2013-03-15,1592.5,1591.5,1588.300048828125,1590.5999755859375
802,2013-03-18,1604.5999755859375,1588.300048828125,1590.5999755859375,1592.5
803,2013-03-19,1611.300048828125,1590.5999755859375,1592.5,1604.5999755859375
804,2013-03-20,1607.5,1592.5,1604.5999755859375,1611.300048828125
805,2013-03-21,1613.800048828125,1604.5999755859375,1611.300048828125,1607.5
806,2013-03-22,1606.199951171875,1611.300048828125,1607.5,1613.800048828125
807,2013-03-25,1604.5999755859375,1607.5,1613.800048828125,1606.199951171875
808,2013-03-26,1595.800048828125,1613.800048828125,1606.199951171875,1604.5999755859375
809,2013-03-27,1606.199951171875,1606.199951171875,1604.5999755859375,1595.800048828125
810,2013-03-28,1594.800048828125,1604.5999755859375,1595.800048828125,1606.199951171875
811,2013-04-01,1600.0,1595.800048828125,1606.199951171875,1594.800048828125
812,2013-04-02,1575.0999755859375,1606.199951171875,1594.800048828125,1600.0
813,2013-04-03,1552.800048828125,1594.800048828125,1600.0,1575.0999755859375
814,2013-04-04,1551.800048828125,1600.0,1575.0999755859375,1552.800048828125
815,2013-04-05,1575.4000244140625,1575.0999755859375,1552.800048828125,1551.800048828125
816,2013-04-08,1572.0,1552.800048828125,1551.800048828125,1575.4000244140625
817,2013-04-09,1586.199951171875,1551.800048828125,1575.4000244140625,1572.0
818,2013-04-10,1558.300048828125,1575.4000244140625,1572.0,1586.199951171875
819,2013-04-11,1564.300048828125,1572.0,1586.199951171875,1558.300048828125
820,2013-04-12,1501.0,1586.199951171875,1558.300048828125,1564.300048828125
821,2013-04-15,1360.5999755859375,1558.300048828125,1564.300048828125,1501.0
822,2013-04-16,1386.800048828125,1564.300048828125,1501.0,1360.5999755859375
823,2013-04-17,1382.199951171875,1501.0,1360.5999755859375,1386.800048828125
824,2013-04-18,1392.0,1360.5999755859375,1386.800048828125,1382.199951171875
825,2013-04-19,1395.300048828125,1386.800048828125,1382.199951171875,1392.0
826,2013-04-22,1421.0,1382.199951171875,1392.0,1395.300048828125
827,2013-04-23,1408.5999755859375,1392.0,1395.300048828125,1421.0
828,2013-04-24,1423.4000244140625,1395.300048828125,1421.0,1408.5999755859375
829,2013-04-25,1461.800048828125,1421.0,1408.5999755859375,1423.4000244140625
830,2013-04-26,1453.5999755859375,1408.5999755859375,1423.4000244140625,1461.800048828125
831,2013-04-29,1467.4000244140625,1423.4000244140625,1461.800048828125,1453.5999755859375
832,2013-04-30,1472.199951171875,1461.800048828125,1453.5999755859375,1467.4000244140625
833,2013-05-01,1446.300048828125,1453.5999755859375,1467.4000244140625,1472.199951171875
834,2013-05-02,1467.699951171875,1467.4000244140625,1472.199951171875,1446.300048828125
835,2013-05-03,1464.300048828125,1472.199951171875,1446.300048828125,1467.699951171875
836,2013-05-06,1468.0999755859375,1446.300048828125,1467.699951171875,1464.300048828125
837,2013-05-07,1449.0,1467.699951171875,1464.300048828125,1468.0999755859375
838,2013-05-08,1473.9000244140625,1464.300048828125,1468.0999755859375,1449.0
839,2013-05-09,1468.800048828125,1468.0999755859375,1449.0,1473.9000244140625
840,2013-05-10,1436.800048828125,1449.0,1473.9000244140625,1468.800048828125
841,2013-05-13,1434.5,1473.9000244140625,1468.800048828125,1436.800048828125
842,2013-05-14,1424.699951171875,1468.800048828125,1436.800048828125,1434.5
843,2013-05-15,1396.5,1436.800048828125,1434.5,1424.699951171875
844,2013-05-16,1387.0999755859375,1434.5,1424.699951171875,1396.5
845,2013-05-17,1364.9000244140625,1424.699951171875,1396.5,1387.0999755859375
846,2013-05-20,1384.300048828125,1396.5,1387.0999755859375,1364.9000244140625
847,2013-05-21,1377.800048828125,1387.0999755859375,1364.9000244140625,1384.300048828125
848,2013-05-22,1367.5999755859375,1364.9000244140625,1384.300048828125,1377.800048828125
849,2013-05-23,1392.0,1384.300048828125,1377.800048828125,1367.5999755859375
850,2013-05-24,1386.800048828125,1377.800048828125,1367.5999755859375,1392.0
851,2013-05-28,1379.0999755859375,1367.5999755859375,1392.0,1386.800048828125
852,2013-05-29,1391.300048828125,1392.0,1386.800048828125,1379.0999755859375
853,2013-05-30,1411.5,1386.800048828125,1379.0999755859375,1391.300048828125
854,2013-05-31,1392.5999755859375,1379.0999755859375,1391.300048828125,1411.5
855,2013-06-03,1411.699951171875,1391.300048828125,1411.5,1392.5999755859375
856,2013-06-04,1397.0999755859375,1411.5,1392.5999755859375,1411.699951171875
857,2013-06-05,1398.4000244140625,1392.5999755859375,1411.699951171875,1397.0999755859375
858,2013-06-06,1415.699951171875,1411.699951171875,1397.0999755859375,1398.4000244140625
859,2013-06-07,1383.0,1397.0999755859375,1398.4000244140625,1415.699951171875
860,2013-06-10,1386.199951171875,1398.4000244140625,1415.699951171875,1383.0
861,2013-06-11,1377.0,1415.699951171875,1383.0,1386.199951171875
862,2013-06-12,1391.800048828125,1383.0,1386.199951171875,1377.0
863,2013-06-13,1377.5999755859375,1386.199951171875,1377.0,1391.800048828125
864,2013-06-14,1387.300048828125,1377.0,1391.800048828125,1377.5999755859375
865,2013-06-17,1382.800048828125,1391.800048828125,1377.5999755859375,1387.300048828125
866,2013-06-18,1366.5999755859375,1377.5999755859375,1387.300048828125,1382.800048828125
867,2013-06-19,1373.5999755859375,1387.300048828125,1382.800048828125,1366.5999755859375
868,2013-06-20,1285.9000244140625,1382.800048828125,1366.5999755859375,1373.5999755859375
869,2013-06-21,1291.5999755859375,1366.5999755859375,1373.5999755859375,1285.9000244140625
870,2013-06-24,1276.800048828125,1373.5999755859375,1285.9000244140625,1291.5999755859375
871,2013-06-25,1274.800048828125,1285.9000244140625,1291.5999755859375,1276.800048828125
872,2013-06-26,1229.5999755859375,1291.5999755859375,1276.800048828125,1274.800048828125
873,2013-06-27,1211.4000244140625,1276.800048828125,1274.800048828125,1229.5999755859375
874,2013-06-28,1223.800048828125,1274.800048828125,1229.5999755859375,1211.4000244140625
875,2013-07-01,1255.9000244140625,1229.5999755859375,1211.4000244140625,1223.800048828125
876,2013-07-02,1243.5999755859375,1211.4000244140625,1223.800048828125,1255.9000244140625
877,2013-07-03,1252.0999755859375,1223.800048828125,1255.9000244140625,1243.5999755859375
878,2013-07-05,1212.9000244140625,1255.9000244140625,1243.5999755859375,1252.0999755859375
879,2013-07-08,1234.9000244140625,1243.5999755859375,1252.0999755859375,1212.9000244140625
880,2013-07-09,1245.9000244140625,1252.0999755859375,1212.9000244140625,1234.9000244140625
881,2013-07-10,1247.4000244140625,1212.9000244140625,1234.9000244140625,1245.9000244140625
882,2013-07-11,1280.0999755859375,1234.9000244140625,1245.9000244140625,1247.4000244140625
883,2013-07-12,1277.800048828125,1245.9000244140625,1247.4000244140625,1280.0999755859375
884,2013-07-15,1283.800048828125,1247.4000244140625,1280.0999755859375,1277.800048828125
885,2013-07-16,1290.800048828125,1280.0999755859375,1277.800048828125,1283.800048828125
886,2013-07-17,1277.9000244140625,1277.800048828125,1283.800048828125,1290.800048828125
887,2013-07-18,1284.5999755859375,1283.800048828125,1290.800048828125,1277.9000244140625
888,2013-07-19,1293.300048828125,1290.800048828125,1277.9000244140625,1284.5999755859375
889,2013-07-22,1336.4000244140625,1277.9000244140625,1284.5999755859375,1293.300048828125
890,2013-07-23,1335.0999755859375,1284.5999755859375,1293.300048828125,1336.4000244140625
891,2013-07-24,1319.699951171875,1293.300048828125,1336.4000244140625,1335.0999755859375
892,2013-07-25,1329.0,1336.4000244140625,1335.0999755859375,1319.699951171875
893,2013-07-26,1321.699951171875,1335.0999755859375,1319.699951171875,1329.0
894,2013-07-29,1328.4000244140625,1319.699951171875,1329.0,1321.699951171875
895,2013-07-30,1324.0,1329.0,1321.699951171875,1328.4000244140625
896,2013-07-31,1312.4000244140625,1321.699951171875,1328.4000244140625,1324.0
897,2013-08-01,1311.0,1328.4000244140625,1324.0,1312.4000244140625
898,2013-08-02,1310.5999755859375,1324.0,1312.4000244140625,1311.0
899,2013-08-05,1302.5999755859375,1312.4000244140625,1311.0,1310.5999755859375
900,2013-08-06,1283.199951171875,1311.0,1310.5999755859375,1302.5999755859375
901,2013-08-07,1286.0999755859375,1310.5999755859375,1302.5999755859375,1283.199951171875
902,2013-08-08,1310.699951171875,1302.5999755859375,1283.199951171875,1286.0999755859375
903,2013-08-09,1312.9000244140625,1283.199951171875,1286.0999755859375,1310.699951171875
904,2013-08-12,1334.699951171875,1286.0999755859375,1310.699951171875,1312.9000244140625
905,2013-08-13,1321.199951171875,1310.699951171875,1312.9000244140625,1334.699951171875
906,2013-08-14,1334.0,1312.9000244140625,1334.699951171875,1321.199951171875
907,2013-08-15,1361.5999755859375,1334.699951171875,1321.199951171875,1334.0
908,2013-08-16,1371.699951171875,1321.199951171875,1334.0,1361.5999755859375
909,2013-08-19,1366.199951171875,1334.0,1361.5999755859375,1371.699951171875
910,2013-08-20,1373.0999755859375,1361.5999755859375,1371.699951171875,1366.199951171875
911,2013-08-21,1370.5999755859375,1371.699951171875,1366.199951171875,1373.0999755859375
912,2013-08-22,1371.199951171875,1366.199951171875,1373.0999755859375,1370.5999755859375
913,2013-08-23,1395.699951171875,1373.0999755859375,1370.5999755859375,1371.199951171875
914,2013-08-26,1393.0,1370.5999755859375,1371.199951171875,1395.699951171875
915,2013-08-27,1420.5999755859375,1371.199951171875,1395.699951171875,1393.0
916,2013-08-28,1419.0,1395.699951171875,1393.0,1420.5999755859375
917,2013-08-29,1412.9000244140625,1393.0,1420.5999755859375,1419.0
918,2013-08-30,1396.0999755859375,1420.5999755859375,1419.0,1412.9000244140625
919,2013-09-03,1412.0,1419.0,1412.9000244140625,1396.0999755859375
920,2013-09-04,1389.9000244140625,1412.9000244140625,1396.0999755859375,1412.0
921,2013-09-05,1373.0999755859375,1396.0999755859375,1412.0,1389.9000244140625
922,2013-09-06,1386.699951171875,1412.0,1389.9000244140625,1373.0999755859375
923,2013-09-09,1386.800048828125,1389.9000244140625,1373.0999755859375,1386.699951171875
924,2013-09-10,1364.0999755859375,1373.0999755859375,1386.699951171875,1386.800048828125
925,2013-09-11,1363.9000244140625,1386.699951171875,1386.800048828125,1364.0999755859375
926,2013-09-12,1330.4000244140625,1386.800048828125,1364.0999755859375,1363.9000244140625
927,2013-09-13,1308.4000244140625,1364.0999755859375,1363.9000244140625,1330.4000244140625
928,2013-09-16,1317.9000244140625,1363.9000244140625,1330.4000244140625,1308.4000244140625
929,2013-09-17,1309.5,1330.4000244140625,1308.4000244140625,1317.9000244140625
930,2013-09-18,1307.800048828125,1308.4000244140625,1317.9000244140625,1309.5
931,2013-09-19,1369.4000244140625,1317.9000244140625,1309.5,1307.800048828125
932,2013-09-20,1332.5,1309.5,1307.800048828125,1369.4000244140625
933,2013-09-23,1326.9000244140625,1307.800048828125,1369.4000244140625,1332.5
934,2013-09-24,1316.0,1369.4000244140625,1332.5,1326.9000244140625
935,2013-09-25,1335.9000244140625,1332.5,1326.9000244140625,1316.0
936,2013-09-26,1323.5999755859375,1326.9000244140625,1316.0,1335.9000244140625
937,2013-09-27,1338.4000244140625,1316.0,1335.9000244140625,1323.5999755859375
938,2013-09-30,1326.5,1335.9000244140625,1323.5999755859375,1338.4000244140625
939,2013-10-01,1286.0,1323.5999755859375,1338.4000244140625,1326.5
940,2013-10-02,1320.5999755859375,1338.4000244140625,1326.5,1286.0
941,2013-10-03,1317.4000244140625,1326.5,1286.0,1320.5999755859375
942,2013-10-04,1309.699951171875,1286.0,1320.5999755859375,1317.4000244140625
943,2013-10-07,1324.800048828125,1320.5999755859375,1317.4000244140625,1309.699951171875
944,2013-10-08,1324.199951171875,1317.4000244140625,1309.699951171875,1324.800048828125
945,2013-10-09,1306.9000244140625,1309.699951171875,1324.800048828125,1324.199951171875
946,2013-10-10,1296.5999755859375,1324.800048828125,1324.199951171875,1306.9000244140625
947,2013-10-11,1268.0,1324.199951171875,1306.9000244140625,1296.5999755859375
948,2013-10-14,1276.4000244140625,1306.9000244140625,1296.5999755859375,1268.0
949,2013-10-15,1273.0,1296.5999755859375,1268.0,1276.4000244140625
950,2013-10-16,1282.0,1268.0,1276.4000244140625,1273.0
951,2013-10-17,1322.699951171875,1276.4000244140625,1273.0,1282.0
952,2013-10-18,1314.4000244140625,1273.0,1282.0,1322.699951171875
953,2013-10-21,1315.699951171875,1282.0,1322.699951171875,1314.4000244140625
954,2013-10-22,1342.5,1322.699951171875,1314.4000244140625,1315.699951171875
955,2013-10-23,1333.9000244140625,1314.4000244140625,1315.699951171875,1342.5
956,2013-10-24,1350.199951171875,1315.699951171875,1342.5,1333.9000244140625
957,2013-10-25,1352.4000244140625,1342.5,1333.9000244140625,1350.199951171875
958,2013-10-28,1352.0,1333.9000244140625,1350.199951171875,1352.4000244140625
959,2013-10-29,1345.199951171875,1350.199951171875,1352.4000244140625,1352.0
960,2013-10-30,1349.0,1352.4000244140625,1352.0,1345.199951171875
961,2013-10-31,1323.5999755859375,1352.0,1345.199951171875,1349.0
962,2013-11-01,1313.0999755859375,1345.199951171875,1349.0,1323.5999755859375
963,2013-11-04,1314.5999755859375,1349.0,1323.5999755859375,1313.0999755859375
964,2013-11-05,1308.0,1323.5999755859375,1313.0999755859375,1314.5999755859375
965,2013-11-06,1317.699951171875,1313.0999755859375,1314.5999755859375,1308.0
966,2013-11-07,1308.4000244140625,1314.5999755859375,1308.0,1317.699951171875
967,2013-11-08,1284.5,1308.0,1317.699951171875,1308.4000244140625
968,2013-11-11,1281.0,1317.699951171875,1308.4000244140625,1284.5
969,2013-11-12,1271.0999755859375,1308.4000244140625,1284.5,1281.0
